"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Egypt, Arab Rep.","EGY","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.004971488","0.005563695","0.006489636","0.006991219","0.007677735","0.008189815","0.011203574","0.011741777","0.011482554","0.011239195","0.09758824","0.132638847","0.688011068","1.8607538216263","3.74243009523559","5.89552843443126","7.44671264050805","9.61664053535291","16.8057130340828","21.7666484648207","35.7083780152706","48.0833441516988","63.2585121037051","79.2198618342745","91.5823290114783","103.904852847169","104.585398175604","97.7313128919015","94.3962460363651","96.2091951594197","99.2884367821237","88.7420881346276","88.6447815879102","87.2316871725819","84.0866220906029","90.6794715776528","92.8261626420085","97.1295066037455","",
"Euro area","EMU","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0.0077135945001878","0.00925348639169458","0.0110521748377031","0.0156846256450993","0.0203610565398553","0.0332727827553988","0.054486327952165","0.0887765186626448","0.152716775697709","0.250273864233215","0.434532580967804","0.710478365108073","1.03238851076075","1.59698782244784","2.49653934439109","4.09303972054626","7.14446126916864","12.5045228453092","21.7912063021852","37.480968841955","58.9900660959894","71.6691943289689","76.7041148094687","82.7929815238927","89.5797675280421","98.8279532529889","107.060714820708","117.09678985936","122.034621135203","121.222626180633","117.39984685151","120.39652528329","121.72781302301","122.702629507747","120.998520694773","120.339522592896","121.39529734813","122.790373736647","122.501733240973","122.045744412398","121.425545157311","123.005707748284","123.504922574754","","","",
"Eritrea","ERI","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.769738796836681","1.51953149219435","2.29317381677543","3.07477849040289","3.85718703829491","4.88696745195879","6.29077416502727","8.06870803088893","10.0521635251769","11.5420445230877","13.4855143799717","15.2952170085389","16.1935649461164","22.0610618449333","","40.4605403256719","54.7205015934574","53.7582573847458","59.1248082166991","","","",
"Spain","ESP","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","","","","0.004405194","0.010854247","0.029983197","0.076666811","0.140653526","0.27810043","0.459912366","0.652606384","1.039604429","2.373389764","7.494773352","10.7956461","15.94912844","37.00760234","59.1545409294551","71.9003474770726","80.3027940805405","87.5626112431679","89.3326464755076","97.1228342120143","102.236498446106","106.384415658258","107.328389840315","109.472490510383","109.711571858447","111.899355043358","107.756074158579","107.038567264134","108.745818831037","109.391040801705","110.247061960011","112.030085134191","115.009066880916","116.69612128516","116.712041523767","118.999806936801","123.399528756795","127.715490236713","130.260997343256","",
"Estonia","EST","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.036407139","0.162167672","0.480179948","0.933370468","2.096126379","4.8443196","10.14428522","17.50349184","27.57396163","39.8712380914204","46.910647175312","63.866728044453","76.6123937702885","92.1518394688099","106.676173268145","123.151282965075","125.44512029119","121.494023517023","117.684904325724","124.136203591879","136.065402099509","151.196568013694","146.247455268495","144.360615678625","144.802963084675","144.235470787302","144.556616126155","145.543490183174","147.04692867619","144.832210121466","148.739589817601","152.270772859015","150.195729068839","151.131825017309","",
"Ethiopia","ETH","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.010356869","0.026341205254997","0.0395753139955781","0.0703128868323795","0.0695139494020418","0.204442313509778","0.523980166770728","1.07393125130028","1.45421325867565","2.28482954460171","4.60380846952871","7.57025899497312","15.1655003216856","21.4239594545095","26.0536269908585","30.1536033852735","40.7363012371526","47.9993274246983","36.1094836260863","","36.2199307720652","37.4208472347226","52.8088633217211","56.9642988837987","59.8748744402242","65.0825091944922","",
"European Union","EUU","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0.00579149352725699","0.0119485692417994","0.0167255625136933","0.0254687629942514","0.039242328268717","0.0559822440159081","0.0820603092875373","0.127028049936202","0.197481721574","0.301306146193778","0.472776473894437","0.713770302037714","0.989914807127396","1.48919322633998","2.37967230908285","3.85473911370665","6.51310131031301","11.0840644606607","19.0245694467997","32.385042602724","51.0821329798508","63.3627709663753","69.8249572899489","76.761165714664","84.8593193937906","94.962592506809","104.625555699473","115.471230001761","121.351082181506","120.982530176415","118.362121389741","121.505164700888","123.536569078094","124.928116565766","123.561956130038","121.827779366561","122.1922182244","122.55683721261","121.955286915766","121.799562736112","121.476371720115","123.265317671991","123.687099666304","","","",
"Fragile and conflict affected situations","FCS","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000397701632867714","0.000795953623229451","0.00155881570739385","0.00343185791578925","0.0174273997594684","0.0419425408892733","0.0721246684078945","0.106868307468175","0.15649544780747","0.283789425104672","0.483410556139041","0.852467978555327","1.31109255107114","1.94337372992783","2.65102421330654","3.9110558027598","7.03467271203645","12.7025409686772","21.3875977993564","27.0118568348438","34.2096325396667","39.0420672648915","43.540774199564","48.9305776157988","55.5285542230484","62.0618074635774","68.2877131534956","70.7","69.3","66.5","70.2","74","75.5","76.2","78.4","80.3","75","71.5",
"Finland","FIN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0.491315051","0.589141447","0.701905441","0.869611241","1.065397067","1.379775304","1.734384239","2.146314325","2.793051012","3.827817408","5.171356119","6.365103571","7.655924957","9.65486751","13.27633542","20.34333586","29.30898832","42.07389889","55.22384208","63.37118775","72.0339932637868","80.485935638422","86.851880552542","91.0640126377458","95.4066334770936","100.455921199859","107.666807120897","114.961871609523","128.543485621291","144.225654334936","156.432080695834","165.916854869706","172.147209506663","136.259014207069","139.198825856641","134.974123663686","131.382780978293","129.983392624641","129.629119305202","129.487723024493","128.761294644181","129.036333202492","128.023293416281","127.47302579722","125.860954798649","",
"Fiji","FJI","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.139098942","0.277691525","0.464510168","0.646306359","0.98286377","2.839370335","6.54731962673726","9.52605709066427","10.4772571263413","12.6842636265621","16.2620687446676","23.2326471958195","31.9712702094085","59.0364344331679","66.4158361919816","70.5437045806011","76.6592085622115","79.6285606945976","93.8673192570263","101.533690110351","95.4871755750148","105.157101519958","113.655748798367","112.533863613853","110.665300159184","112.580732955222","108.365037711907","108.158405429846","111.749120643187","361.048644963723","574.152332512188","",
"France","FRA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0.016353137","0.070512065","0.175870865","0.317607558","0.502012864","0.662015306","0.767972059","1.002563689","1.542895357","2.268352438","4.273801074","10.05768321","19.30102205","36.73125788","48.8408617773499","61.7599882267174","63.9599870360405","68.6552962485417","72.8137640376017","78.0332251997857","83.2588797411526","88.6688088543201","92.3412305697068","91.7782383081746","91.1185789923179","93.8529031474159","97.1924631662654","98.347924466483","101.132290573498","102.718366606519","103.816661597799","105.718368398783","107.482434668386","109.600780374596","110.387215275645","113.952719366702","115.950519429629","116.687800394775","","",
"Faroe Islands","FRO","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","3.052766503","3.734376698","3.559073976","4.441322426","5.839516037","7.397254067","10.56499461","14.52357071","23.80594208","37.1657578345707","52.9563148788927","74.1815619194055","80.1847204942749","86.007039173626","86.9130084158723","103.17378376146","107.622643066386","113.118066724401","117.537998308895","123.41132263489","121.990653815663","122.106007361045","119.61929617432","120.19385440297","108.833394690555","110.023625386184","112.690325020401","111.282674295568","106.012499517766","112.600072261205","111.093808630394","105.80437318324","","","",
"Micronesia, Fed. Sts.","FSM","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0889299943084804","5.22687803357528","11.4201474201474","12.650342871504","16.8122172150024","24.9690571532581","25.2441800690314","25.4731050325593","25.588618188581","25.6272168471095","28.9303920659931","29.0350625687887","","20.7007248243129","21.4641301856521","21.1123391273372","","20.8556246712972","19.8348299614122","19.7090231491436","19.9885830493962","","","",
"Gabon","GAB","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.026989357","0.11263481","0.236007136","0.356517678","0.590995488","0.805217129","0.801268275","0.716574627","9.40754422329747","11.4539752548319","20.7628974043498","21.7021738344124","34.4234596151262","50.3377189536008","59.534904998021","75.1170933476071","80.887271143466","87.2675973605464","93.6112366044355","133.010491109633","138.488452744047","143.499442515887","148.237590091786","138.244498133013","141.050208874326","123.475497241411","132.465314660912","131.975264871196","131.301562643297","132.30865873249","123.233187164275","122.606627765979","125.337107593999","",
"United Kingdom","GBR","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0.088272091","0.229188337","0.510326887","0.983272981","1.708245688","1.947196982","2.196673629","2.620448471","3.934258199","6.818272277","9.901172035","12.48025391","15.17763081","25.45932146","46.36293399","73.5759542700689","78.064582616846","82.6794913595582","90.698548663637","99.198849485824","108.045990346443","114.785700646085","119.988923530842","120.819267888243","122.357496035675","121.780844361683","121.49766447536","122.465231814068","122.184696024755","120.958261038047","121.211739725133","119.786558760596","119.206737402819","118.184381927412","120.250108782533","117.304850715261","117.887430294308","119.833999505569","122.781542240418","121.643331373201","",
"Georgia","GEO","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.003075235","0.048306419","0.646547265","1.327902213","3.03204005","4.49918883789188","7.15802981540447","12.2005278297688","17.4085658904957","20.7255885187471","29.1671582469622","42.6335344297177","65.5237562348932","69.9048638801176","72.3920059015943","102.112900017326","114.516931163867","122.384147980521","131.083096511666","142.390867606876","146.396495596946","145.88058671059","145.072490171662","143.858127681082","141.755414275788","134.366007864735","146.566472682371","154.013561773213","155.249965068869","161.201784818537","",
"Ghana","GHA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.002462819","0.010466464","0.019576484","0.035552754","0.071542215","0.119695381","0.223102599","0.365160156","0.662241808064506","1.20888662601392","1.86582932404951","3.73545578999193","7.75094614130464","12.8045967119533","22.6001881366288","32.1629441899404","47.7132196500561","60.7694975888344","68.4473107845556","81.1104488323626","95.8261770997433","102.337999297675","108.270496910446","121.997156544235","130.481366086196","122.471765695646","133.609992432498","130.70523333401","126.887391353856","124.402625384529","120.803416027053","98.8059221412722","113.647966704673","",
"Gibraltar","GIB","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.407704655","3.644829217","5.877231171","8.847155884","13.17205272","20.0584647587426","35.4232201612612","43.7174373899608","56.2354106246021","64.0501480062685","68.5800500634365","74.3393931202271","79.9840031993601","85.4897576694177","92.7878532264867","96.0061443932412","102.653190145294","108.495426020169","","115.807759119861","124.848612659296","122.217600570444","119.827712074755","117.762667125724","114.208035160872","97.9680977524673","92.6501709262575","97.6042968438406","","","",
"Guinea","GIN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000596075","0.01118132","0.012720352","0.012364775","0.036568544","0.269838956","0.308040578","0.499618452473605","0.6518765895859","1.04647578194586","1.2569355505451","1.70919875542966","2.04416167956111","","20.6990461155083","27.7809487345525","34.3962962020929","38.4760187632153","45.6101779050204","51.1345381222737","66.4452768540172","75.686895511554","91.475617974568","92.0232948978011","94.4640894763856","94.5550074326391","98.7621473298315","107.776552007403","110.185519681138","95.3174629318803","97.8794996455513","","",
"Gambia, The","GMB","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.018098713","0.039116364","0.067336605","0.116088572","0.242050865","0.359452757","0.372219506","0.380021754","0.384857506508215","3.68458827393243","6.51172664292491","9.46367640692161","10.7937275490467","14.8453813562626","23.573187972774","45.3269217918035","64.1491166497603","70.153818860738","76.7322734515709","70.6308247268856","74.6999893299085","87.8808072933996","105.505264889158","122.078516396055","124.273821038818","126.633674737607","132.57837035012","105.204644657943","106.448259811355","108.847403542688","106.782250509204","117.115660832998","126.243773523653","",
"Guinea-Bissau","GNB","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0966783590611508","2.92324256074003","7.15301628202391","11.1163475241697","20.4152900165818","33.6114146395225","36.7107863915664","43.2448876270711","45.5596626030113","63.5328932668127","55.420045012509","63.654183911294","69.3267736083208","70.1915996185367","76.4393694008541","77.0219356476645","80.8245277725828","95.0628708236165","108.62961248586","125.934670099533","128.110529740092","147.197631273872","",
"Equatorial Guinea","GNQ","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.010470791","0.049540103","0.04716277","0.091599138","0.710955396080361","2.00043742898447","4.01024115334536","4.89466446190536","6.87841212022887","10.2283486758563","12.1170140042389","14.4781495766589","16.5970512572266","17.6107030809045","33.579601121871","38.5606783509887","38.7385841174565","37.9420717892644","36.9002477447229","36.6825478378153","38.1683691534068","36.2336437113254","36.5760302693232","36.942192354463","43.3495410342634","46.434813558898","49.5380486763568","","","",
"Greece","GRC","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.454397431","1.436968369","2.544760045","4.924190605","8.622311493","18.71204971","35.51072407","55.0181194114426","73.4448173983166","85.5281565174832","81.8448114209398","85.1742405592579","93.4348777662167","99.6706911691004","111.309114095329","124.577949442767","119.688606543586","110.499601336489","109.174140891708","120.926137220412","114.142688333026","111.488230327161","116.133089816996","116.365109232942","120.305633506681","113.418450589721","110.855033355177","106.669795200072","108.643525000707","109.026956114201","110.79216956747","113.597610306796","",
"Grenada","GRD","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.151443254","0.147356603","0.179136975","0.276002466","0.339232752","0.384393619","0.543654503","0.924697768","1.327683616","1.883471879","4.00182408725838","5.93960384120311","6.96745507545847","38.8422541420227","39.6192932868655","42.7014416680336","41.9421618922232","46.4893867284342","54.1245851969413","102.84933575422","109.284318821358","107.830191204418","115.19574373753","117.194039845974","102.645182770827","104.439464229656","103.337965777816","98.0413728581576","102.61904556102","100.175028668489","102.079232600717","86.5710270122035","95.759239776586","","","",
"Greenland","GRL","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.30706795","0.78624255","1.73070018","3.678210368","7.365975697","11.55835355","15.85624432","24.09902684","26.8889323773773","28.1540834234458","35.2063895957026","52.4109864167298","68.5908587695714","81.6154521510097","94.7559024664663","116.938466415413","98.5086743968514","94.5967941686423","101.298265446709","103.357145370729","104.714854344993","106.878063454426","108.237053388639","108.887738526624","","111.14479855897","109.487462995328","109.935097353969","117.614122681883","118.85048446673","118.637256652974","","","",
"Guatemala","GTM","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.003225174","0.01308744","0.022356507","0.030411311","0.103636274","0.289479296","0.408387918","0.588645184","0.996465318","2.946742985","7.3248494220007","9.57808154813156","12.8774062692523","16.2446245130667","24.7376946550128","34.4605352122986","53.703138345141","87.1486092920912","107.272718661425","121.749666616511","124.605727183349","131.685634641025","137.757231829214","141.131353657881","107.844073276377","113.459063296974","112.267437714983","120.637721514663","121.500075538632","122.043793418341","117.475884100805","125.718955715353","115.156435692604","113.709374947241","112.520863034346","",
"Guam","GUM","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.616033935","0.908690884","1.3102837","2.771878086","3.307927032","3.811218894","3.675889328","8.210057752","12.6266612","16.9930965545247","20.207154324393","43.43406339525","48.9159418157745","59.8254074842806","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.112886209","0.13771616","0.166901031","0.16536094","0.159242008","0.185378656","0.192151141","0.371365173","5.20767959499603","9.8524873868017","10.3974061483503","18.0782098306777","22.5146835462961","36.9776347918424","52.7032831510239","71.1853299350872","59.3381181702769","64.9563751339593","74.7937954450815","70.8644205678996","73.3023980018438","74.002594594018","75.1635113473494","71.5091706302609","76.5713484941353","83.6990991295793","","96.327066296051","106.008686272494","104.968595260226","112.56503784518","","","",
"High income","HIC","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0.00216616541881764","0.00733904300988458","0.011633305999574","0.0177302469767145","0.03114456063059","0.0719488590558101","0.12754109054502","0.220912987161773","0.371454637932281","0.625650197137909","0.920955273502405","1.31201229805424","1.82713710315617","2.6082576676356","4.10096022375678","6.49198876351777","10.1457044476922","14.3717773774964","20.7071513898397","30.4806582979416","","","","","","","","","","","","","","","","122.7","123.3","122.9","124.2","126.1","125.9","128.7","131.3","135.8","138.5","141.6",
"Hong Kong SAR, China","HKG","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0.018749164","0.08130562","0.182056809","0.502999624","0.905108994","1.550452413","2.293573739","3.201919423","3.883758885","4.775897697","7.859394197","12.78653153","21.50269269","34.61854216","48.4928334","64.36421516","81.2471139493344","85.2695040727084","93.759602123198","107.148296368503","119.247453929299","123.677676990299","136.257644901451","154.225934880572","164.943198594896","178.317359257252","194.233637212483","214.097553258659","227.571131531867","233.650196473593","231.702338725003","227.03653842734","237.377770818344","247.078996858382","266.34009236007","286.618647834243","291.916274990037","319.852066930488","292.80765987826","319.493898344345","364.848981963231","",
"Honduras","HND","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.038667793","0.234810173","0.553155193","1.213271137","2.36054056593318","3.51626584993503","4.70549985235325","5.32870697926864","9.68902015812042","17.1356133802153","29.2647925408315","53.4134255918276","77.5119321637319","102.452484456768","113.617136181044","94.399047465495","84.5664914453988","87.3775687969259","85.2365443166273","87.1291789109486","83.2180808679633","85.8717287831828","77.7100953282111","76.0268304351136","68.7836128557933","73.4771659564055","75.8551423411907","74.4148227156961","70.9397440517258","",
"Heavily indebted poor countries (HIPC)","HPC","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.02653113613924E-05","0.000880735013536292","0.00188207356137606","0.00421231785477979","0.01039347956532","0.0271214743404188","0.0662767675975742","0.145324218662089","0.285186731034092","0.604080719435819","1.08529265223088","1.70308733228242","2.77603078902884","4.28125762508617","6.39214217230166","10.7625195669399","16.7191532210902","24.7812280685377","30.8388736618464","36.8359881370093","44.5982205032201","50.4639096972381","56.480357263253","61.7538177854788","66.5572239977314","65.09246540567","65.1418315273652","72.134817476378","68.0968402043626","70.9316903394181","74.4847568397299","76.7140221946963","","","",
"Croatia","HRV","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.004924384","0.041675938","0.131712739","0.237500944","0.449514112","0.700796738","1.364742106","2.555942822","3.916366162","6.405622704","23.8782923669213","40.8037620371098","53.709175243893","58.9153701941586","65.7880083228617","84.6023570995094","101.839751610362","116.650501835747","105.56585256074","108.455735141618","114.582326334034","119.489612280253","116.719313041118","111.281756214292","105.732295385283","105.543643003646","106.718403536951","105.794763679153","109.034035401906","110.493802074789","110.666299439701","112.169438491978","114.677195729643","117.112604314708","121.732525659138","",
"Haiti","HTI","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.124055688","0.304545982","0.662399130161549","1.08208239483874","1.62646188427236","3.65300473338088","4.48920531301938","5.52019567228578","13.020039359579","26.6715144811388","33.5754472826656","37.6486867698407","40.8026118567902","42.360470661138","60.5271659107243","70.044477000521","65.2574823572396","69.3702568086907","60.9477225087446","58.2917858919698","60.232256515521","61.6234088594647","65.0933737275708","64.3451990252656","65.1889329311174","","","",
"Hungary","HUN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.025491543","0.081708017","0.224608151","0.441345432","1.382653252","2.566046652","4.589519791","6.861470978","10.42936893","15.91507583","30.1874178164191","48.8598550757424","67.9206400652722","78.5895249591872","86.5295344708214","92.5916175179366","99.1619554459165","109.924654791539","122.038350719207","117.908502208396","120.369453085535","117.526065994308","116.767825095297","117.200126277309","118.895659080821","100.623739037612","101.442011503556","101.629260697653","102.737202940663","105.141557934591","105.981902376717","105.137285804787","105.793848314995","105.054424922699","104.58063059269","",
"IBRD only","IBD","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","5.6466195878356E-05","6.47188700864517E-05","0.000515024227700165","0.00117080995061794","0.00221185290720347","0.00429826249058541","0.0097222491259206","0.0197115150172481","0.0394136849877246","0.0764793493646392","0.159580431413032","0.316091887827083","0.560301309003997","1.02514795194063","1.67581816315641","3.03259205624373","5.47467352566496","8.50558304526989","11.7587168705392","15.875110967005","21.7147191388249","29.2124290748869","37.7034124431668","47.111927368264","57.4657355033001","67.6645385076574","78.8034873857696","87.5699733573061","91.8022167500843","96.5675975043589","99.2665312728336","99.4","103.9","106.8","108.3","111","109.6","111.6","112.2","113.9","114.9","115.9",
"IDA & IBRD total","IBT","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","4.56908441240137E-05","5.22085608449826E-05","0.000415187362691821","0.000942454450346126","0.00177762974245902","0.00344868477839802","0.00786308311490326","0.0160076290641346","0.0322092801409609","0.0627113109303628","0.130222089656856","0.254356073729482","0.449324840166822","0.820574486718177","1.33972700318959","2.42004596011823","4.36514363519844","6.80466935149656","9.46100599307691","12.8232277717152","17.7449697426582","24.2348780569147","32.2505184683296","41.1614313945032","51.2337399589212","60.3834424585558","70.2868560097238","78.5672470280886","83.1338102350563","88.1517876718314","91.5568489284904","92.1","95.7","98","100","102.9","102.5","104.2","105.2","106.7","107","107.8",
"IDA total","IDA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000367545516305709","0.00118575143606015","0.00242822992436458","0.00647451348125213","0.011645419885143","0.0186609487769214","0.0307040562856258","0.055818183378159","0.10181904530408","0.191862291886696","0.379343905158673","0.771705285223934","1.41951534368471","2.2916341579838","4.12528385995913","7.40242836400794","13.912991270452","21.6422678475188","31.0400857878706","37.0796442317263","43.5583347473519","50.6339626108806","56.5582401749286","62.6214216477954","68.4201592373232","70.7","71.8","72.5","76.5","80.4","82.8","84.4","86.6","88","86.7","87.1",
"IDA blend","IDB","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000752992189287081","0.00295237045650621","0.00493722615523833","0.00890398847250089","0.0141667637900919","0.0209279213648574","0.0328141182217429","0.0584583108140488","0.0875609037084571","0.167381259696076","0.296105465093705","0.749034544271661","1.58792887364427","2.44245965143706","4.94998054930707","9.76353601605516","19.2141195765538","29.2929927368177","42.5434369099523","48.2784440451765","54.2239442475053","59.015926057032","64.4032970929657","68.7478976405231","71.72230796601","70.3","72.2","71.9","77.5","83.2","90.4","90.9","95.5","95.3","88.2","84.2",
"Indonesia","IDN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0.001078038","0.001223825","0.002678921","0.003666018","0.005127077","0.007224398","0.009934131","0.013232541","0.018851452","0.027870427","0.040026977","0.106310098","0.279339729","0.447726102","0.512769723","1.052607358","1.69815092981097","2.97627085447856","5.26817023997574","8.21835801363769","13.3098113507561","20.3186367836848","27.2718805165778","39.3933857996178","58.5357555358068","67.2958400448831","85.7838690956097","100.134519965107","111.581048999","122.424816798816","125.767185647597","129.468797674053","145.704251250337","162.782511760443","118.330216938024","125.244348145809","129.40362112725","132.199444256099","122.873012230307","125.238194847046","122.514946500491","",
"IDA only","IDX","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000175887736272397","0.000306038448049694","0.00109311258531942","0.00518337987653837","0.0103019325480483","0.0175297624776212","0.0296484995414232","0.0545051901351448","0.108986234459752","0.204193822898631","0.421433318602341","0.78321503414987","1.33400484605617","2.21497292860785","3.70317392699689","6.19644792548703","11.175383830475","17.7595098647056","25.1911243170351","31.3732022859772","38.1705993956417","46.388230615276","52.5864249659697","59.5214160305245","66.7509255936279","70.9","71.5","72.9","75.9","78.9","78.6","80.9","81.8","84.1","86","88.6",
